,Job Title,Location,Salary From,Salary To,Python,Java,C++,SQL,Javascript,linux
6426,Sr IT Data Analyst (US),NY,,,0,0,0,1,0,0
6427,"Senior Manager, Data Analytics",NY,135000.0,175000.0,0,0,0,1,0,0
6428,Senior Applied Scientist I,NY,164000.0,192000.0,1,1,0,0,1,0
6429,Director of Data Analytics,NY,100000.0,,0,0,0,1,0,0
6430,Applied Scientist,NY,136000.0,,1,1,1,0,0,0
6431,Quantitative Risk Manager (Remote),NY,,,0,0,0,1,0,0
6432,"Analytics Associate - Asset/Liability Management, Treasury & Chief Investment Office",NY,90000.0,125000.0,1,0,0,0,0,0
6433,Senior Data Engineer - Machine Learning Operations,NY,,,0,0,0,0,0,0
6434,"Director, Business Intelligence",NY,160000.0,200000.0,0,0,0,1,0,0
6435,Adjunct Mathematics Instructor,NY,,,0,0,0,0,0,0
6436,"Senior Product Manager, Large Language Model",NY,135000.0,190000.0,0,0,0,0,0,0
6437,Adjunct Instructor - Data Science,WI,,,0,0,0,0,0,0
6438,"Director, Payer Pharmacy Data & Analytics",WI,,,1,0,0,1,0,0
6439,Statistician Chief,NM,74962.0,119939.0,0,0,0,0,0,0
6440,Data Scientist,PA,,,0,0,0,0,0,0
6441,Statistician | The Center for Sleep and Circadian Science (CSCS),PA,,,0,0,0,0,0,0
6442,"Senior Manager, Statistical Programming- Remote",WA,,,0,0,0,0,0,0
6443,"Data Scientist, Crypto Investment Firm",PA,140000.0,170000.0,1,0,0,1,0,0
6444,Senior People Insights & Analytics Specialist - REMOTE (East-Coast),PA,,,1,0,0,1,0,0
6445,GIS Solutions Specialist,PA,,,1,0,0,0,0,0
6446,"Machine Learning Architect (Senior Consultant) - Deloitte Center for AI Computing | Businesses, Global and Strategic Services (BGS)",PA,,,0,0,0,0,0,0
6447,"Tech Excellence Data Engineer, Mid",CO,,,1,0,0,1,0,0
6448,Analyst/Developer II,CO,65800.0,94000.0,1,1,0,1,1,0
6449,Sr Master Data Analyst,CO,74500.0,93100.0,0,0,0,0,0,0
6450,AI/ML Solutions Architect,CO,113100.0,203600.0,0,0,0,0,0,0
6451,Data Analyst III (REMOTE),ID,,,1,0,0,1,0,0
6452,Senior Data Engineer - Remote Within USA,IL,,,1,1,0,1,0,0
6453,Data Engineer,IL,83400.0,104200.0,1,0,0,1,0,1
6454,Data Scientist - Life Sciences,IL,,,0,0,0,0,0,0
6455,Senior Data Scientist,IL,115000.0,130000.0,1,0,0,1,0,0
6456,Creative Coder,IL,,,1,0,1,0,0,0
6457,"Lead Soil & Ecological Data Scientist, Agroecosystem Sustainability Center",IL,,,0,0,0,0,0,0
6458,Manager - Inventory Forecasting,IL,,,1,0,0,1,0,0
6459,"Associate Director, BTS Service Delivery and Operations",IL,,,0,0,0,0,0,0
6460,Process Optimization and Robotics Senior Consultant,IL,,,1,1,1,1,1,1
6461,SUPPLY CHAIN SYSTEMS ANALYST,IL,,,0,0,0,0,0,0
6462,IT Lead Data Engineer - Remote,MN,138237.0,200408.0,1,1,0,1,0,0
6463,Labs - Data Scientist - Senior Associate,MN,,,1,1,1,1,1,0
6464,Applied Scientist,NE,,,0,1,1,0,0,0
6465,"Data Science Manager, Predictive Modeling",OH,152000.0,200000.0,1,0,0,1,0,0
6466,Knowledge Graph Database Software Engineer,OH,,,1,1,1,0,0,1
6467,Bioinformatics Analyst,OH,,,0,0,0,0,0,0
6468,Labs - Data Scientist - Senior Associate,OH,,,1,1,1,1,1,0
6469,Senior Insights Advisor (Remote-US),OH,,,1,0,0,1,0,0
6470,"Registered Nurse (RN), Liberty Med/Surg",OH,,,0,0,0,0,0,0
6471,HR Reporting and Analytics Manager,SC,,,0,0,0,0,0,0
6472,Data Scientist,GA,,,0,0,0,1,0,0
6473,Senior Machine Learning Engineer,GA,150000.0,200000.0,1,0,0,1,0,0
6474,Data Scientist,GA,,,1,0,0,0,0,0
6475,Post Doctoral Fellow - Artificial Intelligence/Machine Learning,GA,,,0,0,0,0,0,0
6476,Procurement Analyst,GA,,,0,0,0,0,0,0
6477,Target Analyst Reporter Level 3,GA,,,0,0,0,0,0,0
6478,Assistant Lecturer in Data Science,AL,,,0,0,0,0,0,0
6479,Software Engineering Area Leader,AL,,,1,0,0,0,0,0
6480,Computer Network Defense Analyst Level 2,HI,,,0,0,0,0,0,0
6481,Data Scientist,NC,,,1,1,0,1,0,0
6482,Senior Data Analyst (Sales Operations),NC,110000.0,115000.0,1,0,0,1,0,0
6483,Senior Enterprise Data Analyst,NC,65208.0,120636.0,1,0,0,1,0,0
6484,Sr. DevOps Engineer / Data Architect (Snowflake),NC,125000.0,150000.0,1,1,0,1,0,1
6485,"Senior Staff Scientist, WFIRM-Organs on a Chip/Machine Learning/Artificial Intelligence",NC,,,0,0,0,0,0,0
6486,Research Data Scientist (IT Analyst 3),LA,65000.0,,1,0,1,0,0,0
6487,Marketing Operational Data Scientist (Remote),US,,,1,0,0,1,0,0
6488,Game Developer (C++),MI,,,0,0,1,0,0,0
6489,Software Engineer - AI Vision Systems,MI,,,1,0,0,1,0,1
6490,Algorithm Engineer (Deep Learning),MI,91200.0,155000.0,1,0,1,0,0,1
6491,Data Scientist - Contractor,US,,,1,0,0,1,0,0
6492,Senior Data Scientist,NJ,176800.0,187200.0,1,0,0,1,0,0
6493,Data Scientist - AVP - Hybrid,NJ,117200.0,175800.0,1,0,0,0,0,0
6494,Strategic Data Analyst - Implementations,NJ,,,0,0,0,1,0,0
6495,Senior Lead Software Engineer - AI Ops,NJ,,,1,1,0,1,0,1
6496,"Vice President, Principal Data Scientist - Marketing",NJ,204700.0,276900.0,0,0,0,0,0,0
6497,Online University Lecturer/Senior University Lecturer - Data Science,NJ,,,0,0,0,0,0,0
6498,"Senior Manager, Data Integration, Research IT Data Engineering",NJ,,,1,0,0,1,0,0
6499,"Manager, Business Analyst for R&D Portfolio Operations IT",NJ,,,0,0,0,0,0,0
6500,Lead Data Scientist,OR,93000.0,191000.0,1,0,0,1,0,0
6501,Principal Solutions Architect - Analytics,MA,,,0,0,0,0,0,0
6502,Senior Decision Science Manager,VA,99500.0,165800.0,1,0,0,1,0,0
6503,Data Scientist,VA,70720.0,95680.0,0,0,0,0,0,0
6504,Data Visualization Developer Expert | Work from Home!,VA,80000.0,115000.0,1,0,0,1,0,0
6505,"Director, Multiple Tenured Faculty, and Research Faculty for the School of Data Science",VA,,,0,0,0,0,0,0
6506,Machine Learning (ML) Engineer,VA,37440.0,,1,1,1,1,1,1
6507,Data Engineer,VA,,,0,0,0,1,0,0
6508,Machine Learning Researcher,VA,,,1,0,0,0,0,0
6509,Data Analytics Application Engineer (ORAva-DEV-01.031723),VA,,,1,1,1,1,0,0
6510,"Mgr, Statistical Modeling",VA,,,1,0,0,0,0,0
6511,Marketing Operational Data Scientist (Remote),US,,,1,0,0,1,0,0
6512,Machine Learning Engineer - Computer Vision,WA,129200.0,194750.0,1,0,0,0,0,0
6513,"Data Science, Director - Messenger Product Foundation",WA,243000.0,,0,0,0,0,0,0
6514,Machine Learning Manager,WA,,,1,0,1,0,0,0
6515,ASSISTANT DIRECTOR OF INFORMATION & SYSTEMS,WA,6100.0,6700.0,1,0,0,1,0,0
6516,"AIML - Machine Learning Engineer, Visual Intelligence",WA,,,1,0,1,0,0,0
6517,Applied Scientist II,WA,,,1,1,0,1,1,1
6518,"Software Engineer, Machine Learning - Monetization",WA,140000.0,204000.0,1,1,1,0,0,0
6519,"AIML - Sr. Software Engineer, Machine Learning Platform & Infrastructure",WA,,,0,0,1,0,0,0
6520,Data Engineer I (Ab Initio),CT,102600.0,169200.0,0,0,0,0,0,0
6521,Lead Data Scientist,CT,93000.0,191000.0,1,0,0,1,0,0
6522,"Director, Data Science Training - Computational Genetics/Genomics",CT,126253.0,190000.0,1,0,0,0,0,0
6523,Marketing Leads Management Analyst,DE,,,1,0,0,1,0,0
6524,Senior Data Engineer,AZ,86972.0,139632.0,1,0,0,1,0,0
6525,Senior Machine Learning Engineer,AZ,150000.0,200000.0,1,0,0,1,0,0
6526,Senior Software Engineer,AZ,,,0,1,0,1,1,0
6527,AI Model Development Team Member,UT,31200.0,,1,0,0,0,0,1
6528,Data Analyst III (REMOTE),SD,,,1,0,0,1,0,0
6529,Data Engineer,TN,,,1,0,0,1,0,0
6530,Senior Data Analytics Reporting Specialist,TN,,,1,0,0,1,0,0
6531,"Sr. Manager/Associate Director - Analytics Consulting (CPG, D-Com/Omni-C",TN,,,0,0,0,0,0,0
6532,Data Engineer II - Enterprise Data Strategy & Governance,NV,,,1,0,0,1,0,0
6533,Data Scientist,MA,,,1,1,1,1,0,0
6534,Machine Learning Scientist II,MA,170000.0,200000.0,1,0,0,1,0,0
6535,NLP Engineer,MA,,,1,1,1,0,0,0
6536,"Data Scientist, Data Quality Engineer",MA,,,1,0,0,1,0,0
6537,Manager Data Analytics,MA,,,0,0,0,0,0,0
6538,Computer Scientist / Machine Learning Expert,MA,,,1,1,0,0,0,0
6539,Project Lead - AI Delivery and Strategy,MA,,,0,0,0,0,0,0
6540,"Director, Machine Learning Engineer",MA,,,1,0,0,0,0,0
6541,Software Engineer,MA,,,1,1,1,1,1,1
6542,"Online Course Instructor - Business Intelligence (Part-Time, Contract)",MA,,,0,0,0,0,0,0
6543,Scientist - Cheminformatics Scientific Systems Engineer,MA,,,1,0,1,0,0,1
6544,"Analyst, Tax Reporting",MA,46000.0,69000.0,0,0,0,0,0,0
6545,Administrative Rule and Policy Specialist,IA,,,0,0,0,0,0,0
6546,ML Data Scientist,CA,180000.0,250000.0,1,0,0,1,0,0
6547,Data Analyst / Developer,CA,124800.0,183040.0,1,0,0,1,0,0
6548,Data Scientist,CA,70000.0,130000.0,1,0,0,0,0,1
6549,Junior Quantitative Analyst,CA,75000.0,85000.0,0,0,0,1,0,0
6550,"Data Scientist / Data Engineer, Quant Modeling - USDS",CA,123911.0,269689.0,1,0,0,1,0,0
6551,"Director, Data Science and Analytics",CA,175000.0,200000.0,1,0,0,1,0,1
6552,Data Scientist - HCI,CA,92400.0,147800.0,1,0,0,1,0,0
6553,Linux Systems Administrator,CA,,,1,0,0,0,0,1
6554,Senior Data Scientist,CA,,,1,0,0,1,0,0
6555,Senior Data Scientist,CA,120000.0,150000.0,1,0,0,1,0,0
6556,Senior-Advanced Analytics,CA,140063.0,192050.0,1,0,0,1,0,0
6557,"Director, Data Engineering",CA,180000.0,220000.0,1,0,0,1,0,0
6558,Computer Vision/Deep Learning Compiler Engineer,CA,,,1,0,1,0,0,0
6559,"Staff Data Scientist, Monetization Products",CA,,,1,0,0,1,0,0
6560,Lead Data Scientist,CA,93000.0,191000.0,1,0,0,1,0,0
6561,DATA SCIENCE ANALYST,IN,,,1,0,0,1,0,0
6562,"Senior Backend Engineer, AI",IN,150000.0,190000.0,0,0,0,0,0,0
6563,"Sr. Director I, Data Science - Omnichannel Supply Chain Strategy",AR,,,1,0,0,0,0,0
6564,"Machine Learning Architect (Senior Consultant) - Deloitte Center for AI Computing | Businesses, Global and Strategic Services (BGS)",AR,,,0,0,0,0,0,0
6565,Data Analyst,MD,,,1,0,0,1,0,0
6566,Senior Data Analyst,MD,,,1,0,0,0,0,0
6567,Data Scientist,WA,130000.0,160000.0,1,0,0,1,0,0
6568,AudioVisual Specialist (Office of Technology and Data Science),WA,65600.0,,0,0,0,0,0,0
6569,Statistical Analyst,WA,,,0,0,0,0,0,0
6570,Senior Data Scientist,MD,118300.0,245700.0,1,0,0,0,0,0
6571,Data Scientist - Senior,VA,,,1,0,0,1,0,0
6572,All-Source Intelligence Analyst,WA,58400.0,133000.0,0,0,0,0,0,0
6573,Advanced Data Analytics Lead,WA,,,0,0,0,0,0,0
6574,Pricing Analyst Remote,VA,,,1,0,0,0,0,0
6575,"Senior Manager, Data Science (Credit Card Marketing)",VA,,,1,0,0,1,0,0
6576,Data Scientist/Engineer,MD,121900.0,219400.0,1,1,0,0,1,0
6577,Senior AI Dialog Developer,VA,,,1,0,0,0,0,0
6578,"Senior Associate, Operations",MD,62455.0,67966.0,0,0,0,0,0,0
6579,Data Analyst,TX,73400.0,168900.0,0,0,0,0,0,0
6580,Data Engineer,TX,100000.0,140000.0,1,0,0,1,0,0
6581,DATA ACQUISITION ANALYST - DEBIT CARD PROGRAM,TX,,,0,0,0,1,0,0
6582,"Data Scientist Sr. Manager, Walmart",TX,130000.0,150000.0,1,0,0,1,0,0
6583,Computational & Data Scientist,TX,,,1,0,1,0,0,0
6584,Data Scientist Lead-Vice President,TX,,,1,0,0,1,0,0
6585,Senior Gameplay Data Analyst,TX,,,1,0,0,1,0,0
6586,Delivery Executive - Data & AI Lead,TX,,,0,0,0,0,0,0
6587,Sr Data Engineer,TX,,,1,1,0,1,0,0
6588,"Senior Business Data Analyst, Revenue Cycle",TX,,,0,0,0,1,0,0
6589,"Data Scientist, Crypto Investment Firm",TX,140000.0,170000.0,1,0,0,1,0,0
6590,Associate Director of Enterprise Architecture,TX,,,0,0,0,0,0,0
6591,Analytics Manager,TX,,,0,0,0,1,0,0
6592,Target Digital Network Analyst Level 3,TX,,,0,0,0,0,0,0
6593,"Lead, Analytics Application Engineer AMER",TX,151500.0,186500.0,1,1,0,0,0,0
6594,Data Engineer,MO,,,1,0,0,1,0,0
6595,Senior Data Engineer,KS,120000.0,,1,1,0,1,0,0
6596,Data Labeling Quality Specialist - Federal,MO,35360.0,52000.0,0,0,0,0,0,0
6597,Global Pricing Analyst,KS,,,0,0,0,0,0,0
6598,Senior Data Analyst,FL,65827.0,133205.0,0,0,0,1,0,0
6599,Data Analytics & Visualization Instructor - University of Central Florida (Remote),FL,,,1,1,0,1,1,0
6600,Cloud Data Migration Engineer,FL,,,1,0,0,1,0,0
6601,Principal Software Engineer - Machine Learning - Supply Chain,FL,136110.0,205660.0,1,0,0,1,0,0
6602,"Data Scientist, Crypto Investment Firm",FL,140000.0,170000.0,1,0,0,1,0,0
6603,Technical Solutions Representative,FL,,,0,0,0,0,0,0
6604,"Senior Manager, Data Integration, Research IT Data Engineering",FL,,,1,0,0,1,0,0
6605,NLP Scientist,MD,,,1,0,0,0,0,0
6606,Senior Data Scientist,MD,,,1,1,1,0,0,0
6607,Sr. Research Data Analyst,MD,94710.0,74390.0,0,0,0,0,0,0
6608,Machine Learning Applications to Planetary Science Datasets,MD,,,1,0,0,0,0,0
6609,Data Scientist II,MD,,,1,0,0,0,0,0
6610,Sr. Research Assistant,MD,70180.0,55140.0,0,0,0,0,0,0
6611,Operational Language Analyst Level 3,MD,,,0,0,0,0,0,0
6612,Target Analyst Reporter Level 2,MD,,,0,0,0,0,0,0
6613,Senior AI/ML Process Engineer,MD,,,0,0,0,0,0,0
6614,Sports Statistician - Worldwide,NY,,,0,0,0,0,0,0
6615,Data Science Engineer,NY,,,1,0,0,0,0,0
6616,Senior Data Analyst,NY,120000.0,140000.0,0,0,0,1,0,0
6617,Data Analyst,NY,63000.0,73000.0,1,0,0,0,0,0
6618,"Manager, Data & Analytics",NY,,,0,0,0,1,0,0
6619,Financial Data Specialist,NY,80000.0,130000.0,1,0,0,1,0,0
6620,Data Analytics & Visualization Instructor - Columbia University (Remote),NY,,,1,1,0,1,1,0
6621,Senior Backend Engineer (AI Startup),NY,120000.0,180000.0,0,0,0,0,0,0
6622,Credit Risk Measurement & Analytics - Associate,NY,90250.0,150000.0,1,0,0,0,0,0
6623,Data Engineer Senior Consultant (Clearance Required),NY,,,0,0,0,1,0,0
6624,"Associate, Office of the COO - Data Licensing",NY,85000.0,115000.0,0,0,0,0,0,0
6625,Sports Operations Insights Manager,NY,,,0,0,0,1,0,0
6626,"Research Scientist, Machine Learning (PhD)",NY,104000.0,168000.0,1,1,1,0,0,0
6627,SENIOR DEVOPS ENGINEER,NY,,,1,0,0,0,0,0
6628,Principal Data Engineer,NY,,,1,0,0,0,0,0
6629,Report Specialist,WI,,,0,0,0,1,0,0
6630,Senior Data Analyst,WI,,,0,0,0,0,0,0
6631,Senior Machine Learning Scientist (Scientist 3/4),NM,119200.0,201100.0,1,0,1,0,0,0
6632,AVP Data Science,PA,,,1,0,0,1,0,0
6633,"Specialist, Data Scientist",PA,,,0,0,0,0,0,0
6634,"Senior Data Analyst, Consulting Services",PA,,,1,0,0,1,0,0
6635,Biostatistician II - Data Science & Biostatistics Unit,PA,,,0,0,0,0,0,0
6636,"Director, Software Engineering",PA,,,0,1,0,1,1,0
6637,Senior Machine Learning Engineer – Autonomous Vehicle Applications,PA,,,1,0,1,1,0,0
6638,Procurement Analytics Manager,PA,,,0,0,0,0,0,0
6639,Data Scientist II,CO,,,1,0,0,0,0,0
6640,Business Intelligence Analyst - (Non-Classified),CO,,,0,0,0,1,0,0
6641,Data Scientist - Senior,CO,,,1,0,0,1,0,0
6642,Senior Marketing Strategy & Insights Manager (Denver-based),CO,,,0,0,0,1,0,0
6643,IT Data Scientist,ID,,,0,0,0,0,0,0
6644,Data Engineer,IL,83400.0,104200.0,1,0,0,1,0,1
6645,Financial Analyst,IL,,,0,0,0,1,0,0
6646,Actuarial Associate,IL,,,1,0,0,1,0,0
6647,Sr Data Scientist,IL,,,1,0,0,1,0,0
6648,"Data Scientist, Crypto Investment Firm",IL,140000.0,170000.0,1,0,0,1,0,0
6649,Sr Enterprise Data Analyst,IL,,,0,0,0,1,0,0
6650,SALES REPRESTENATIVE – CloudQuant “ALTERNATIVE DATA” SOLUTIONS,IL,,,1,0,0,0,0,0
6651,Senior Forensic Data Analyst,IL,89076.0,119400.0,1,0,0,1,0,0
6652,"Adjunct Faculty, Computer and Mathematical Sciences",IL,,,0,0,0,0,0,0
6653,Non-Tenure Eligible Clinical Professor in Analytics (all levels),IL,,,0,0,0,0,0,0
6654,Workplace Safety Data Analyst State Prog Admin Sr,MN,52722.0,77297.0,0,0,0,0,0,0
6655,"Environmental Software Developer (Oakdale, MN, Washington, DC,",MI,,,1,1,1,1,1,0
6656,"Analyst II, Data Analysis",NE,,,1,0,0,1,0,0
6657,Data Scientist,OH,75000.0,110000.0,1,0,0,0,0,0
6658,Senior Machine Learning Engineer,OH,150000.0,200000.0,1,0,0,1,0,0
6659,Data & Analytics - Data Solutions Architect,OH,,,1,0,0,0,0,0
6660,Actuary - Predictive Modeler / Experienced Actuary,OH,90000.0,160000.0,1,0,0,0,0,0
6661,"(USA) Area Manager, Environmental, Health, and Safety - DC/FC",OH,,,0,0,0,0,0,0
6662,"Psychiatry Registered Nurse, Acute Care, variety of shifts and hours available",OH,,,0,0,0,0,0,0
6663,Sr. Conference Analyst,SC,82720.0,124080.0,0,0,0,1,0,0
6664,"Data Science Manager, Online Customer Experience Intelligence (Remote)",GA,280000.0,,0,0,0,1,0,0
6665,Artificial Intelligence Programmer,GA,104000.0,,0,1,1,1,1,0
6666,BI Analyst,GA,,,0,0,0,0,0,0
6667,Senior IT Data Analyst – Public Safety,GA,74192.0,98304.0,1,0,0,1,0,0
6668,Business Intelligence Analyst - Hybrid,GA,,,0,0,0,1,0,0
6669,Program & Portfolio Mgr- Limited Term,GA,69959.0,95145.0,0,0,0,0,0,0
6670,Data Science Developer,AL,,,1,1,0,1,1,0
6671,Data Scientist – Software Engineer & Developer,AL,,,1,0,0,1,0,0
6672,Exploitation Analyst Level 4,HI,,,0,0,0,0,0,0
6673,Data Scientist,NC,,,1,1,0,1,1,0
6674,HR Data Analyst (New Role!),NC,67684.0,81221.0,0,0,0,0,0,0
6675,"Data Scientist, Crypto Investment Firm",NC,140000.0,170000.0,1,0,0,1,0,0
6676,AWS Data Modeler (Hybrid),NC,125000.0,135000.0,0,0,0,1,0,0
6677,"Senior Dir, Automated Channel Analytics",NC,,,0,0,0,0,0,0
6678,Data Engineer,LA,,,1,1,0,1,0,0
6679,Data Scientist (On-Site),MI,75000.0,105000.0,1,1,0,0,0,0
6680,Lead Data Scientist,MI,93000.0,191000.0,1,0,0,1,0,0
6681,"Senior Backend Engineer, AI",MI,150000.0,190000.0,0,0,0,0,0,0
6682,"Machine Learning Architect (Senior Consultant) - Deloitte Center for AI Computing | Businesses, Global and Strategic Services (BGS)",MI,,,0,0,0,0,0,0
6683,Quantitative Data Scientist (Remote),US,,,1,0,0,1,0,0
6684,Machine Learning Engineer,NJ,80000.0,130000.0,1,0,1,0,0,0
6685,Analytics Lead - Data Products,NJ,,,0,0,0,1,0,0
6686,"Assistant Vice President, Risk Analytics",NJ,115000.0,160000.0,0,0,0,1,0,0
6687,Senior Data Scientist - Remote Eligible (Health Division),NJ,100000.0,130000.0,1,0,0,0,0,0
6688,Senior Data Engineer,NJ,,,1,1,1,0,0,0
6689,DIRECTOR OF INSIGHTS AND ANALYTICS – ONCOLOGY,NJ,,,1,0,0,1,0,0
6690,Tchr of Physics- Newark School of Data Science and Information Technology 23-24 (NBOE),NJ,62000.0,105050.0,0,0,0,0,0,0
6691,Lecturer for Business Intelligence and Analytics,NJ,,,0,0,0,0,0,0
6692,Sr. Data Business Systems Analyst,OR,,,0,0,0,1,0,0
6693,Data Scientist - Contractor,US,,,1,0,0,1,0,0
6694,Data Engineer (AWS),VA,100000.0,120000.0,0,0,0,1,0,0
6695,Data Analyst,VA,106080.0,126880.0,0,0,0,1,0,0
6696,Data Visualization Developer Expert | Work from Home!,VA,80000.0,115000.0,1,0,0,1,0,0
6697,Data Scientist Sr.,VA,,,1,1,1,1,0,0
6698,Game and Simulation Developer,VA,,,1,0,0,0,0,0
6699,Senior Data Engineer - SFL Scientific,VA,,,1,0,0,1,0,1
6700,Senior Software Engineer - Backend (Data),VA,,,0,1,0,0,0,0
6701,"Data Scientist, Senior",VA,93300.0,212000.0,1,1,0,1,0,0
6702,Informatics Senior Scientist - CL081,VA,65000.0,78000.0,0,0,0,0,0,0
6703,Senior Data Engineer,US,119633.0,146218.0,1,1,0,1,0,0
6704,SR. DATA ANALYST (REMOTE NATIONWIDE),WA,120000.0,130000.0,1,0,0,1,0,0
6705,"Data Scientist, Product Analytics",WA,109000.0,166000.0,1,0,0,1,0,0
6706,Data Engineering Manager,WA,112900.0,171050.0,1,0,0,1,0,0
6707,"AIML - Software Engineer, Machine Learning Platform & Technologies",WA,,,1,0,0,0,0,0
6708,"Machine Learning Engineer, Risk Data Mining - USDS",WA,119700.0,210672.0,0,0,0,0,0,1
6709,Senior Backend Engineer (AI Startup),WA,120000.0,180000.0,0,0,0,0,0,0
6710,"Senior Business Data Analyst, Revenue Cycle",WA,,,0,0,0,1,0,0
6711,Senior Software Engineer - Visual Products,WA,214000.0,,0,1,0,0,1,0
6712,"Sr. Architect – Data , AI, Information Architecture",CT,130600.0,215400.0,0,0,0,1,0,0
6713,Data Manager,CT,,,0,0,0,0,0,0
6714,"Director - Data Engineering ( AWS, Snowflake, Ab Initio, Teradata )",CT,126200.0,208300.0,0,0,0,0,0,0
6715,"Model Monitoring and Analytics Data Scientist (SAS, R, Python) - Hybrid)",DE,,,1,0,0,1,0,0
6716,Data Engineer,AZ,,,0,0,0,1,0,0
6717,HR Data Scientist,AZ,,,0,0,0,0,0,0
6718,Sr. Big data engineer,AZ,,,1,0,0,1,0,0
6719,"Postdoctoral Fellow, Population Genetics/Genomic Data Science",UT,50000.0,90000.0,0,0,0,0,0,0
6720,Associate Business Intelligence (BI) Report Developer - Sioux Falls or Fargo,SD,83200.0,,0,0,0,0,0,0
6721,Statistician,TN,91520.0,114400.0,0,0,0,1,0,0
6722,Statistical Genetic Analyst II,TN,,,0,0,0,0,0,0
6723,CDP Technical Lead,TN,,,0,0,0,1,0,0
6724,"Lecturers in Mathematical Sciences, College of Science",NV,,,0,0,0,0,0,0
6725,Data Engineer,MA,,,1,0,0,0,0,0
6726,Lead Data Engineer,MA,110000.0,220000.0,1,0,0,1,0,0
6727,"VP, Data",MA,,,1,0,0,0,0,0
6728,Statistical Programmer,MA,,,0,0,0,0,0,0
6729,"Senior Bioinformatician, Omics, Oncology Data Science Platforms",MA,,,1,0,0,1,0,0
6730,Data and Analytics Consultant,MA,,,1,0,0,1,0,0
6731,Associate Director/Director of Chemical Data Analytics,MA,,,1,0,0,0,0,0
6732,Senior Data Analyst,MA,,,0,0,0,1,0,0
6733,Vice President of Insights,MA,,,0,0,0,0,0,0
6734,"Online Course Instructor - Business Intelligence (Part-Time, Contract)",MA,,,0,0,0,0,0,0
6735,CDP Technical Lead,MA,,,0,0,0,1,0,0
6736,Assistant Professor of Information Management and Business Analytics,MA,,,0,0,0,0,0,0
6737,Senior Data Scientist,IA,115000.0,130000.0,1,0,0,1,0,0
6738,Data Engineer,CA,,,1,0,0,1,0,1
6739,Senior Data Analyst,CA,160000.0,190000.0,1,0,0,1,0,0
6740,Data Scientist,CA,,,0,0,0,0,0,0
6741,Sr. Planning Technical Data Analyst,CA,149000.0,188000.0,0,0,0,1,0,0
6742,Data Scientist,CA,147680.0,,1,0,0,1,0,0
6743,Data Scientist IV,CA,,,1,0,0,0,0,0
6744,Senior Data Science Consultant (Remote),CA,,,1,0,0,1,0,0
6745,Imaging Data Scientist,CA,,,1,0,1,0,0,0
6746,Staff Data Scientist,CA,,,0,0,0,1,0,0
6747,Senior Data Scientist,CA,120000.0,150000.0,1,0,0,1,0,0
6748,"Senior Clinical Data Scientist, Real-World Data (Remote)",CA,157000.0,240000.0,1,0,0,1,0,0
6749,Data Scientist,CA,,,1,0,1,0,0,0
6750,Senior Marketing Data Analyst,CA,120000.0,155000.0,1,0,0,1,0,0
6751,Data Scientist - NLP,CA,,,1,0,0,1,0,0
6752,Senior Backend Engineer (AI Startup),CA,120000.0,180000.0,0,0,0,0,0,0
6753,Data Analyst III (REMOTE),IN,,,1,0,0,1,0,0
6754,Post Doc Research Associate,IN,,,0,0,0,0,0,0
6755,Staff Data Scientist - AI/ML Experimentation,AR,,,1,0,0,1,0,0
6756,Associate Director of Strategic Marketing Analytics,AR,,,0,0,0,0,0,0
6757,Data Scientist,VA,165000.0,,0,0,0,0,0,0
6758,Data Scientist,VA,,,1,0,0,0,0,0
6759,Data Scientist,VA,118300.0,245700.0,1,1,1,0,0,1
6760,Data Scientist/Strategist OBOTek 011,VA,,,1,0,0,0,0,0
6761,Data Science Practitioner,VA,105200.0,168400.0,1,0,0,0,0,0
6762,Sr. Data Scientist,WA,,,1,0,0,0,0,0
6763,Research Associate (Immigration),WA,,,1,0,0,0,0,0
6764,Data Scientist,VA,,,1,0,0,1,0,0
6765,"Data Reporting and Analytics Consultant III, Human Resources",MD,85800.0,110990.0,0,0,0,1,0,0
6766,Journeyman Data Science Manager,WA,85000.0,,1,0,0,1,0,0
6767,Research/Data Analyst (Research Development and Philanthropy),VA,53700.0,70000.0,1,0,0,0,0,0
6768,Data Engineer Infrastructure Specialist,MD,,,0,0,0,0,0,0
